data;1THB;1USD;1AUD;1HKD;1CAD;1NZD;1SGD;1EUR;100HUF;1CHF;1GBP;1UAH;100JPY;1CZK;1DKK;100ISK;1NOK;1SEK;1HRK;1RON;1BGN;1TRY;1ILS;100CLP;1PHP;1MXN;1ZAR;1BRL;1MYR;1RUB;10000IDR;100INR;100KRW;1CNY;1XDR;nr tabeli;pe³ny numer tabeli;
20160721;0,1134;3,9685;2,9754;0,5116;3,0391;2,7735;2,9285;4,3706;1,3897;4,0180;5,2374;0,1599;3,7421;0,1617;0,5876;3,2423;0,4663;0,4613;0,5840;0,9776;2,2346;1,2889;1,0296;0,6083;0,0842;0,2129;0,2775;1,2179;0,9809;0,0622;3,0290;5,9058;0,3492;0,5942;5,4985;140;140/A/NBP/2016;
20160722;0,1131;3,9504;2,9535;0,5093;3,0090;2,7617;2,9137;4,3564;1,3887;4,0072;5,2066;0,1592;3,7180;0,1612;0,5856;3,2318;0,4649;0,4599;0,5822;0,9767;2,2274;1,2902;1,0289;0,6065;0,0839;0,2125;0,2777;1,2075;0,9729;0,0612;3,0133;5,8878;0,3473;0,5920;5,4821;141;141/A/NBP/2016;
20160725;0,1132;3,9697;2,9720;0,5118;3,0167;2,7710;2,9165;4,3600;1,3944;4,0275;5,2222;0,1601;3,7322;0,1613;0,5861;3,2465;0,4638;0,4590;0,5830;0,9803;2,2292;1,3103;1,0326;0,6103;0,0842;0,2136;0,2775;1,2183;0,9736;0,0612;3,0209;5,9011;0,3488;0,5943;5,4845;142;142/A/NBP/2016;
20160726;0,1134;3,9682;2,9865;0,5115;3,0024;2,8042;2,9246;4,3694;1,3959;4,0299;5,2066;0,1601;3,8048;0,1616;0,5874;3,2607;0,4622;0,4597;0,5838;0,9797;2,2340;1,3080;1,0323;0,6018;0,0841;0,2115;0,2757;1,2070;0,9754;0,0602;3,0132;5,8986;0,3490;0,5945;5,5082;143;143/A/NBP/2016;
20160727;0,1136;3,9739;2,9758;0,5124;3,0106;2,7994;2,9279;4,3695;1,3944;3,9968;5,2074;0,1603;3,7653;0,1617;0,5874;3,2706;0,4630;0,4582;0,5837;0,9770;2,2341;1,3078;1,0351;0,6020;0,0842;0,2117;0,2782;1,2127;0,9739;0,0603;3,0247;5,9139;0,3500;0,5959;5,5106;144;144/A/NBP/2016;
20160728;0,1129;3,9389;2,9697;0,5079;2,9995;2,7963;2,9175;4,3736;1,3975;4,0038;5,1937;0,1588;3,7598;0,1617;0,5879;3,2860;0,4635;0,4587;0,5845;0,9803;2,2362;1,3045;1,0308;0,5924;0,0836;0,2095;0,2769;1,2078;0,9715;0,0596;3,0063;5,8749;0,3498;0,5918;5,5118;145;145/A/NBP/2016;
20160729;0,1129;3,9364;2,9523;0,5074;2,9866;2,7935;2,9124;4,3684;1,3984;4,0256;5,1774;0,1587;3,7925;0,1615;0,5873;3,2870;0,4601;0,4561;0,5837;0,9784;2,2335;1,3064;1,0277;0,5919;0,0835;0,2075;0,2779;1,1965;0,9655;0,0587;3,0051;5,8707;0,3505;0,5914;5,4765;146;146/A/NBP/2016;
20160801;0,1124;3,9040;2,9590;0,5032;2,9880;2,8082;2,9158;4,3576;1,3974;4,0313;5,1502;0,1573;3,8184;0,1612;0,5858;3,2875;0,4618;0,4550;0,5821;0,9777;2,2280;1,3113;1,0253;0,5955;0,0832;0,2088;0,2826;1,2017;0,9718;0,0589;2,9871;5,8558;0,3537;0,5879;5,4637;147;147/A/NBP/2016;
20160802;0,1117;3,8820;2,9372;0,5003;2,9607;2,8019;2,8943;4,3484;1,3948;4,0190;5,1378;0,1564;3,8156;0,1608;0,5846;3,2781;0,4589;0,4538;0,5803;0,9760;2,2233;1,2945;1,0192;0,5894;0,0826;0,2048;0,2779;1,1899;0,9573;0,0581;2,9638;5,8188;0,3499;0,5849;5,4411;148;148/A/NBP/2016;
20160803;0,1104;3,8516;2,9251;0,4964;2,9347;2,7673;2,8718;4,3135;1,3860;3,9776;5,1431;0,1552;3,8078;0,1595;0,5799;3,2518;0,4566;0,4529;0,5753;0,9694;2,2054;1,2795;1,0071;0,5873;0,0819;0,2032;0,2744;1,1824;0,9512;0,0578;2,9339;5,7540;0,3449;0,5809;5,3923;149;149/A/NBP/2016;
20160804;0,1105;3,8588;2,9375;0,4976;2,9515;2,7647;2,8727;4,2971;1,3817;3,9628;5,1303;0,1556;3,8022;0,1589;0,5778;3,2140;0,4556;0,4511;0,5740;0,9646;2,1970;1,2789;1,0086;0,5877;0,0820;0,2044;0,2799;1,1926;0,9529;0,0581;2,9377;5,7668;0,3463;0,5811;5,3768;150;150/A/NBP/2016;
20160805;0,1106;3,8542;2,9523;0,4970;2,9614;2,7807;2,8744;4,2975;1,3799;3,9592;5,0636;0,1553;3,8176;0,1590;0,5778;3,2179;0,4573;0,4524;0,5744;0,9632;2,1973;1,2833;1,0076;0,5870;0,0822;0,2041;0,2818;1,2084;0,9569;0,0590;2,9357;5,7727;0,3477;0,5801;5,3941;151;151/A/NBP/2016;
20160808;0,1106;3,8706;2,9534;0,4990;2,9412;2,7604;2,8721;4,2912;1,3801;3,9423;5,0491;0,1559;3,7836;0,1588;0,5770;3,2216;0,4557;0,4510;0,5737;0,9626;2,1940;1,2953;1,0091;0,5894;0,0827;0,2075;0,2833;1,2235;0,9594;0,0596;2,9479;5,7989;0,3492;0,5810;5,3746;152;152/A/NBP/2016;
20160809;0,1101;3,8482;2,9481;0,4961;2,9259;2,7467;2,8556;4,2693;1,3752;3,9148;5,0068;0,1551;3,7603;0,1580;0,5741;3,2052;0,4546;0,4494;0,5710;0,9577;2,1828;1,2918;1,0071;0,5868;0,0821;0,2076;0,2842;1,2137;0,9564;0,0596;2,9302;5,7545;0,3478;0,5776;5,3604;153;153/A/NBP/2016;
20160810;0,1100;3,8250;2,9512;0,4931;2,9284;2,7591;2,8504;4,2632;1,3735;3,9064;4,9906;0,1541;3,7707;0,1577;0,5732;3,2102;0,4604;0,4492;0,5699;0,9564;2,1797;1,2915;1,0029;0,5856;0,0819;0,2077;0,2857;1,2156;0,9578;0,0589;2,9165;5,7282;0,3492;0,5760;5,3546;154;154/A/NBP/2016;
20160811;0,1101;3,8297;2,9509;0,4938;2,9312;2,7690;2,8498;4,2674;1,3755;3,9242;4,9604;0,1541;3,7801;0,1580;0,5737;3,2158;0,4616;0,4529;0,5696;0,9567;2,1819;1,2912;1,0019;0,5872;0,0819;0,2078;0,2875;1,2251;0,9564;0,0589;2,9193;5,7338;0,3484;0,5767;5,3310;155;155/A/NBP/2016;
20160812;0,1097;3,8219;2,9384;0,4926;2,9451;2,7525;2,8380;4,2626;1,3745;3,9205;4,9539;0,1523;3,7449;0,1578;0,5729;3,2195;0,4642;0,4521;0,5688;0,9557;2,1795;1,2915;1,0028;0,5948;0,0820;0,2094;0,2852;1,2166;0,9497;0,0591;2,9128;5,7166;0,3460;0,5751;5,3318;156;156/A/NBP/2016;
20160816;0,1097;3,7929;2,9245;0,4890;2,9441;2,7606;2,8298;4,2700;1,3778;3,9295;4,9171;0,1517;3,7821;0,1579;0,5739;3,2300;0,4634;0,4508;0,5708;0,9582;2,1832;1,2905;1,0019;0,5836;0,0820;0,2100;0,2853;1,1903;0,9501;0,0593;2,8962;5,6740;0,3467;0,5724;5,3301;157;157/A/NBP/2016;
20160817;0,1097;3,8075;2,9078;0,4910;2,9504;2,7574;2,8320;4,2863;1,3808;3,9525;4,9518;0,1517;3,7763;0,1585;0,5760;3,2435;0,4621;0,4517;0,5732;0,9585;2,1915;1,2948;1,0037;0,5850;0,0820;0,2098;0,2832;1,1883;0,9492;0,0594;2,9076;5,6881;0,3426;0,5740;5,3208;158;158/A/NBP/2016;
20160818;0,1094;3,7826;2,9118;0,4878;2,9529;2,7559;2,8220;4,2837;1,3795;3,9476;4,9790;0,1501;3,7753;0,1585;0,5756;3,2366;0,4632;0,4519;0,5729;0,9576;2,1902;1,2930;1,0016;0,5754;0,0817;0,2097;0,2849;1,1801;0,9469;0,0594;2,8838;5,6629;0,3413;0,5706;5,3231;159;159/A/NBP/2016;
20160819;0,1094;3,7905;2,8836;0,4887;2,9521;2,7521;2,8154;4,2884;1,3809;3,9596;4,9726;0,1501;3,7847;0,1587;0,5762;3,2439;0,4620;0,4527;0,5728;0,9598;2,1927;1,2880;1,0046;0,5761;0,0816;0,2061;0,2802;1,1695;0,9417;0,0592;2,8799;5,6504;0,3376;0,5697;5,3242;160;160/A/NBP/2016;
20160822;0,1098;3,8090;2,9001;0,4913;2,9517;2,7625;2,8179;4,3030;1,3870;3,9555;4,9959;0,1505;3,7812;0,1592;0,5782;3,2586;0,4624;0,4540;0,5748;0,9647;2,2001;1,2926;1,0096;0,5750;0,0817;0,2081;0,2800;1,1875;0,9451;0,0593;2,8829;5,6663;0,3385;0,5724;5,3395;161;161/A/NBP/2016;
20160823;0,1100;3,8061;2,9098;0,4910;2,9470;2,7870;2,8205;4,3139;1,3889;3,9619;5,0197;0,1504;3,7998;0,1596;0,5797;3,2681;0,4630;0,4555;0,5762;0,9673;2,2057;1,2942;1,0099;0,5692;0,0819;0,2085;0,2822;1,1891;0,9450;0,0587;2,8794;5,6725;0,3406;0,5731;5,3549;162;162/A/NBP/2016;
20160824;0,1103;3,8174;2,9118;0,4923;2,9571;2,7973;2,8230;4,3116;1,3915;3,9630;5,0463;0,1506;3,8109;0,1595;0,5793;3,2688;0,4663;0,4563;0,5759;0,9664;2,2045;1,2928;1,0123;0,5674;0,0821;0,2064;0,2717;1,1794;0,9463;0,0588;2,8814;5,6874;0,3409;0,5740;5,3480;163;163/A/NBP/2016;
20160825;0,1105;3,8190;2,9111;0,4925;2,9566;2,7926;2,8225;4,3095;1,3916;3,9575;5,0463;0,1506;3,8056;0,1595;0,5790;3,2685;0,4654;0,4542;0,5752;0,9670;2,2034;1,2986;1,0136;0,5687;0,0824;0,2067;0,2714;1,1838;0,9485;0,0587;2,8842;5,6955;0,3422;0,5738;5,3729;164;164/A/NBP/2016;
20160826;0,1109;3,8328;2,9247;0,4942;2,9699;2,8060;2,8328;4,3270;1,3989;3,9695;5,0641;0,1506;3,8160;0,1601;0,5811;3,2855;0,4662;0,4558;0,5777;0,9710;2,2123;1,3071;1,0197;0,5784;0,0827;0,2085;0,2714;1,1859;0,9537;0,0592;2,9026;5,7186;0,3437;0,5748;5,3833;165;165/A/NBP/2016;
20160829;0,1121;3,8789;2,9300;0,5001;2,9829;2,8106;2,8502;4,3395;1,4031;3,9686;5,0838;0,1521;3,7959;0,1606;0,5829;3,3025;0,4674;0,4568;0,5798;0,9727;2,2187;1,3116;1,0247;0,5769;0,0835;0,2087;0,2689;1,1887;0,9589;0,0596;2,9245;5,7756;0,3458;0,5808;5,3985;166;166/A/NBP/2016;
20160830;0,1124;3,8858;2,9336;0,5009;2,9786;2,8117;2,8520;4,3395;1,4044;3,9654;5,0781;0,1513;3,7982;0,1605;0,5829;3,3101;0,4672;0,4571;0,5800;0,9755;2,2187;1,3136;1,0265;0,5781;0,0837;0,2083;0,2687;1,2040;0,9585;0,0599;2,9266;5,7933;0,3476;0,5817;5,4262;167;167/A/NBP/2016;
20160831;0,1129;3,9082;2,9396;0,5039;2,9848;2,8342;2,8674;4,3555;1,4056;3,9745;5,1392;0,1495;3,7895;0,1611;0,5851;3,3337;0,4697;0,4580;0,5824;0,9774;2,2269;1,3231;1,0315;0,5799;0,0839;0,2082;0,2709;1,2073;0,9611;0,0599;2,9465;5,8369;0,3509;0,5850;5,4438;168;168/A/NBP/2016;
20160901;0,1129;3,9116;2,9473;0,5042;2,9837;2,8441;2,8675;4,3607;1,4061;3,9663;5,1839;0,1468;3,7783;0,1613;0,5860;3,3570;0,4679;0,4562;0,5829;0,9788;2,2296;1,3230;1,0354;0,5746;0,0837;0,2083;0,2674;1,2131;0,9584;0,0599;2,9477;5,8419;0,3487;0,5855;5,4620;169;169/A/NBP/2016;
20160902;0,1131;3,9164;2,9537;0,5050;2,9881;2,8531;2,8795;4,3796;1,4115;3,9949;5,1959;0,1470;3,7791;0,1621;0,5886;3,3780;0,4696;0,4561;0,5856;0,9835;2,2392;1,3224;1,0387;0,5754;0,0839;0,2082;0,2678;1,2065;0,9577;0,0595;2,9564;5,8582;0,3502;0,5861;5,4830;170;170/A/NBP/2016;
20160905;0,1121;3,8937;2,9577;0,5020;3,0153;2,8527;2,8690;4,3480;1,4064;3,9786;5,2047;0,1455;3,7661;0,1608;0,5844;3,3601;0,4709;0,4544;0,5805;0,9778;2,2231;1,3212;1,0339;0,5796;0,0837;0,2108;0,2704;1,1957;0,9563;0,0602;2,9600;5,8594;0,3523;0,5831;5,4271;171;171/A/NBP/2016;
20160906;0,1120;3,8869;2,9699;0,5012;3,0137;2,8532;2,8643;4,3396;1,4007;3,9658;5,1856;0,1448;3,7590;0,1605;0,5833;3,3536;0,4707;0,4556;0,5790;0,9751;2,2188;1,3209;1,0333;0,5780;0,0834;0,2100;0,2734;1,1937;0,9520;0,0599;2,9613;5,8446;0,3512;0,5820;5,4166;172;172/A/NBP/2016;
20160907;0,1112;3,8515;2,9508;0,4966;2,9975;2,8694;2,8575;4,3289;1,3993;3,9727;5,1571;0,1443;3,7896;0,1602;0,5816;3,3454;0,4711;0,4547;0,5782;0,9725;2,2134;1,3124;1,0209;0,5809;0,0825;0,2099;0,2742;1,2052;0,9468;0,0598;2,9435;5,8016;0,3532;0,5780;5,4212;173;173/A/NBP/2016;
20160908;0,1104;3,8255;2,9554;0,4932;2,9761;2,8614;2,8420;4,3122;1,3977;3,9502;5,1123;0,1437;3,7671;0,1596;0,5793;3,3376;0,4698;0,4539;0,5762;0,9690;2,2048;1,3024;1,0193;0,5769;0,0817;0,2088;0,2742;1,1981;0,9476;0,0598;2,9284;5,7554;0,3507;0,5739;5,3856;174;174/A/NBP/2016;
20160909;0,1104;3,8385;2,9222;0,4949;2,9655;2,8306;2,8344;4,3264;1,4014;3,9444;5,1052;0,1439;3,7572;0,1600;0,5813;3,3499;0,4683;0,4547;0,5780;0,9721;2,2120;1,2992;1,0227;0,5780;0,0813;0,2054;0,2697;1,1935;0,9426;0,0598;2,9304;5,7589;0,3487;0,5747;5,3816;175;175/A/NBP/2016;
20160912;0,1106;3,8668;2,9058;0,4985;2,9515;2,8238;2,8386;4,3460;1,3995;3,9695;5,1326;0,1453;3,7869;0,1608;0,5839;3,3703;0,4683;0,4542;0,5812;0,9761;2,2221;1,2958;1,0256;0,5761;0,0813;0,2030;0,2662;1,1822;0,9351;0,0594;2,9519;5,7954;0,3465;0,5788;5,4077;176;176/A/NBP/2016;
20160913;0,1111;3,8734;2,9170;0,4994;2,9594;2,8425;2,8492;4,3520;1,4039;3,9844;5,1524;0,1475;3,8065;0,1610;0,5846;3,3776;0,4714;0,4568;0,5812;0,9781;2,2251;1,3038;1,0272;0,5800;0,0814;0,2046;0,2718;1,1923;0,9427;0,0598;2,9418;5,7973;0,3461;0,5798;5,4293;177;177/A/NBP/2016;
20160914;0,1109;3,8716;2,8954;0,4990;2,9454;2,8176;2,8358;4,3455;1,4028;3,9578;5,1157;0,1474;3,7610;0,1607;0,5837;3,3712;0,4692;0,4555;0,5801;0,9770;2,2218;1,2993;1,0220;0,5722;0,0816;0,2037;0,2704;1,1671;0,9388;0,0596;2,9322;5,7878;0,3445;0,5801;5,4123;178;178/A/NBP/2016;
20160915;0,1105;3,8587;2,8840;0,4974;2,9220;2,8032;2,8216;4,3356;1,3973;3,9575;5,0977;0,1472;3,7689;0,1604;0,5824;3,3622;0,4672;0,4538;0,5772;0,9747;2,2167;1,2948;1,0189;0,5721;0,0808;0,1996;0,2696;1,1543;0,9308;0,0593;2,9294;5,7604;0,3412;0,5781;5,4077;179;179/A/NBP/2016;
20160916;0,1105;3,8497;2,8896;0,4961;2,9257;2,8144;2,8232;4,3244;1,3968;3,9548;5,0845;0,1489;3,7738;0,1600;0,5807;3,3588;0,4670;0,4527;0,5758;0,9713;2,2110;1,2967;1,0238;0,5728;0,0804;0,1994;0,2725;1,1656;0,9318;0,0592;2,9258;5,7574;0,3429;0,5774;5,3808;180;180/A/NBP/2016;
20160919;0,1107;3,8586;2,9103;0,4973;2,9339;2,8196;2,8283;4,3071;1,3996;3,9350;5,0334;0,1498;3,7881;0,1593;0,5782;3,3492;0,4659;0,4505;0,5732;0,9684;2,2022;1,2966;1,0222;0,5716;0,0805;0,1969;0,2741;1,1818;0,9309;0,0594;2,9325;5,7512;0,3447;0,5782;5,3709;181;181/A/NBP/2016;
20160920;0,1105;3,8438;2,9034;0,4957;2,9099;2,8232;2,8218;4,3019;1,3935;3,9350;5,0028;0,1488;3,7786;0,1592;0,5774;3,3426;0,4644;0,4494;0,5723;0,9657;2,1995;1,2903;1,0188;0,5695;0,0804;0,1954;0,2764;1,1752;0,9283;0,0594;2,9233;5,7347;0,3431;0,5764;5,3780;182;182/A/NBP/2016;
20160921;0,1110;3,8601;2,9301;0,4977;2,9322;2,8255;2,8360;4,3034;1,3947;3,9510;5,0074;0,1488;3,7895;0,1593;0,5773;3,3503;0,4658;0,4486;0,5732;0,9668;2,2003;1,2974;1,0216;0,5749;0,0806;0,1953;0,2810;1,1849;0,9328;0,0599;2,9385;5,7586;0,3457;0,5786;5,3700;183;183/A/NBP/2016;
20160922;0,1100;3,8128;2,9222;0,4916;2,9259;2,7957;2,8161;4,2856;1,3948;3,9330;4,9896;0,1472;3,7840;0,1585;0,5749;3,3364;0,4694;0,4479;0,5709;0,9627;2,1912;1,2940;1,0149;0,5757;0,0798;0,1941;0,2839;1,1871;0,9279;0,0597;2,9134;5,7130;0,3455;0,5726;5,3619;184;184/A/NBP/2016;
20160923;0,1105;3,8328;2,9201;0,4942;2,9297;2,7799;2,8193;4,2939;1,4020;3,9495;4,9842;0,1475;3,7959;0,1589;0,5760;3,3416;0,4711;0,4482;0,5724;0,9654;2,1954;1,2982;1,0188;0,5811;0,0798;0,1942;0,2821;1,1910;0,9295;0,0600;2,9311;5,7501;0,3472;0,5746;5,3503;185;185/A/NBP/2016;
20160926;0,1107;3,8324;2,9163;0,4942;2,9049;2,7711;2,8142;4,3075;1,4053;3,9596;4,9560;0,1479;3,8081;0,1594;0,5779;3,3508;0,4714;0,4489;0,5741;0,9680;2,2024;1,2843;1,0172;0,5797;0,0794;0,1936;0,2802;1,1811;0,9260;0,0598;2,9410;5,7445;0,3457;0,5747;5,3735;186;186/A/NBP/2016;
20160927;0,1105;3,8227;2,9320;0,4930;2,8909;2,7959;2,8105;4,2972;1,4006;3,9418;4,9573;0,1482;3,8018;0,1590;0,5768;3,3454;0,4724;0,4468;0,5727;0,9660;2,1971;1,2857;1,0194;0,5769;0,0791;0,1953;0,2821;1,1785;0,9254;0,0599;2,9508;5,7480;0,3482;0,5733;5,3405;187;187/A/NBP/2016;
20160928;0,1105;3,8264;2,9351;0,4935;2,8931;2,7765;2,8096;4,2918;1,3943;3,9398;4,9717;0,1482;3,7981;0,1589;0,5759;3,3464;0,4717;0,4459;0,5710;0,9649;2,1944;1,2854;1,0186;0,5776;0,0793;0,1969;0,2842;1,1829;0,9249;0,0598;2,9557;5,7558;0,3485;0,5736;5,3560;188;188/A/NBP/2016;
20160929;0,1107;3,8354;2,9414;0,4946;2,9284;2,7907;2,8136;4,3014;1,3969;3,9479;4,9837;0,1481;3,7798;0,1591;0,5772;3,3552;0,4763;0,4474;0,5722;0,9664;2,1993;1,2785;1,0223;0,5820;0,0794;0,1974;0,2798;1,1927;0,9309;0,0607;2,9561;5,7333;0,3487;0,5747;5,3613;189;189/A/NBP/2016;
20160930;0,1112;3,8558;2,9339;0,4973;2,9290;2,7986;2,8244;4,3120;1,3947;3,9802;4,9962;0,1488;3,8171;0,1596;0,5786;3,3674;0,4796;0,4487;0,5741;0,9675;2,2047;1,2822;1,0254;0,5843;0,0795;0,1965;0,2750;1,1822;0,9320;0,0609;2,9533;5,7856;0,3501;0,5777;5,3734;190;190/A/NBP/2016;
20161003;0,1104;3,8252;2,9341;0,4933;2,9195;2,7873;2,8025;4,2976;1,3935;3,9364;4,9262;0,1476;3,7716;0,1590;0,5771;3,3601;0,4804;0,4478;0,5721;0,9660;2,1973;1,2726;1,0199;0,5820;0,0794;0,1988;0,2803;1,1728;0,9300;0,0613;2,9467;5,7539;0,3475;0,5733;5,3747;191;191/A/NBP/2016;
20161004;0,1109;3,8472;2,9485;0,4961;2,9239;2,8016;2,8111;4,2984;1,3963;3,9303;4,9139;0,1490;3,7587;0,1591;0,5776;3,3660;0,4813;0,4480;0,5728;0,9645;2,1977;1,2708;1,0221;0,5827;0,0797;0,1987;0,2832;1,1988;0,9324;0,0616;2,9639;5,7871;0,3474;0,5766;5,3757;192;192/A/NBP/2016;
20161005;0,1101;3,8307;2,9179;0,4939;2,9033;2,7531;2,7955;4,3014;1,4039;3,9212;4,8783;0,1479;3,7240;0,1592;0,5780;3,3670;0,4780;0,4477;0,5730;0,9636;2,1993;1,2539;1,0153;0,5776;0,0794;0,1982;0,2786;1,1758;0,9255;0,0613;2,9477;5,7513;0,3445;0,5741;5,3794;193;193/A/NBP/2016;
20161006;0,1102;3,8405;2,9152;0,4950;2,9119;2,7529;2,8002;4,2974;1,4086;3,9337;4,8873;0,1484;3,7050;0,1590;0,5775;3,3679;0,4778;0,4467;0,5720;0,9607;2,1972;1,2584;1,0167;0,5787;0,0795;0,1997;0,2792;1,1927;0,9274;0,0616;2,9568;5,7660;0,3452;0,5756;5,3744;194;194/A/NBP/2016;
20161007;0,1103;3,8505;2,9169;0,4962;2,9051;2,7451;2,8007;4,2853;1,4084;3,9234;4,7872;0,1491;3,7080;0,1586;0,5760;3,3623;0,4766;0,4455;0,5715;0,9536;2,1910;1,2602;1,0153;0,5777;0,0798;0,1993;0,2764;1,1926;0,9265;0,0618;2,9653;5,7687;0,3451;0,5771;5,3593;195;195/A/NBP/2016;
20161010;0,1092;3,8307;2,9087;0,4938;2,8889;2,7378;2,7886;4,2835;1,4074;3,9131;4,7576;0,1482;3,7153;0,1585;0,5757;3,3636;0,4715;0,4427;0,5705;0,9483;2,1902;1,2521;1,0117;0,5722;0,0793;0,2023;0,2786;1,1892;0,9239;0,0614;2,9519;5,7516;0,3453;0,5715;5,3570;196;196/A/NBP/2016;
20161011;0,1089;3,8487;2,9024;0,4960;2,9091;2,7191;2,7895;4,2767;1,4053;3,9023;4,7275;0,1489;3,7041;0,1583;0,5747;3,3635;0,4728;0,4404;0,5698;0,9525;2,1866;1,2466;1,0136;0,5748;0,0791;0,2026;0,2702;1,2009;0,9216;0,0617;2,9580;5,7614;0,3433;0,5730;5,3485;197;197/A/NBP/2016;
20161012;0,1086;3,8851;2,9448;0,5008;2,9351;2,7479;2,8103;4,2825;1,4032;3,9240;4,7618;0,1504;3,7503;0,1584;0,5756;3,3800;0,4744;0,4399;0,5703;0,9526;2,1896;1,2610;1,0185;0,5821;0,0798;0,2057;0,2694;1,2147;0,9240;0,0621;2,9839;5,8115;0,3455;0,5786;5,3558;198;198/A/NBP/2016;
20161013;0,1096;3,9164;2,9447;0,5048;2,9477;2,7582;2,8257;4,3065;1,4055;3,9576;4,7651;0,1518;3,7629;0,1594;0,5789;3,4070;0,4753;0,4423;0,5732;0,9564;2,2019;1,2622;1,0259;0,5879;0,0809;0,2058;0,2725;1,2233;0,9285;0,0619;2,9949;5,8484;0,3443;0,5819;5,3933;199;199/A/NBP/2016;
20161014;0,1104;3,8965;2,9689;0,5023;2,9545;2,7687;2,8088;4,2955;1,4059;3,9457;4,7603;0,1511;3,7403;0,1589;0,5774;3,4037;0,4763;0,4424;0,5721;0,9543;2,1962;1,2604;1,0212;0,5806;0,0805;0,2059;0,2734;1,2258;0,9291;0,0619;2,9876;5,8375;0,3446;0,5795;5,3796;200;200/A/NBP/2016;
20161017;0,1113;3,9265;2,9851;0,5060;2,9819;2,7961;2,8239;4,3142;1,4072;3,9709;4,7803;0,1523;3,7697;0,1596;0,5799;3,4267;0,4773;0,4455;0,5748;0,9561;2,2058;1,2659;1,0267;0,5856;0,0808;0,2066;0,2739;1,2259;0,9317;0,0622;3,0045;5,8757;0,3443;0,5828;5,4030;201;201/A/NBP/2016;
20161018;0,1118;3,9148;3,0053;0,5046;2,9957;2,8171;2,8239;4,3137;1,4064;3,9613;4,7946;0,1526;3,7645;0,1596;0,5798;3,4277;0,4806;0,4449;0,5750;0,9566;2,2055;1,2658;1,0265;0,5842;0,0813;0,2088;0,2790;1,2219;0,9340;0,0623;3,0041;5,8750;0,3476;0,5810;5,4024;202;202/A/NBP/2016;
20161019;0,1126;3,9285;3,0181;0,5064;3,0006;2,8331;2,8335;4,3204;1,4098;3,9730;4,8397;0,1531;3,7973;0,1599;0,5806;3,4425;0,4819;0,4459;0,5755;0,9606;2,2090;1,2773;1,0272;0,5878;0,0819;0,2113;0,2823;1,2323;0,9380;0,0629;3,0201;5,8925;0,3500;0,5832;5,4209;203;203/A/NBP/2016;
20161020;0,1125;3,9359;3,0182;0,5074;2,9887;2,8435;2,8329;4,3189;1,4063;3,9785;4,8296;0,1530;3,7970;0,1598;0,5804;3,4455;0,4827;0,4457;0,5752;0,9586;2,2083;1,2804;1,0273;0,5916;0,0819;0,2121;0,2827;1,2420;0,9405;0,0630;3,0260;5,8965;0,3490;0,5841;5,4190;204;204/A/NBP/2016;
20161021;0,1133;3,9800;3,0361;0,5129;3,0024;2,8497;2,8544;4,3300;1,4065;4,0002;4,8665;0,1551;3,8342;0,1602;0,5820;3,4585;0,4826;0,4468;0,5768;0,9614;2,2139;1,2922;1,0342;0,5970;0,0824;0,2133;0,2832;1,2682;0,9513;0,0637;3,0515;5,9478;0,3498;0,5884;5,4329;205;205/A/NBP/2016;
20161024;0,1134;3,9690;3,0300;0,5116;2,9752;2,8448;2,8519;4,3225;1,4027;3,9933;4,8570;0,1547;3,8191;0,1599;0,5811;3,4594;0,4817;0,4456;0,5758;0,9590;2,2100;1,2906;1,0280;0,5953;0,0824;0,2141;0,2861;1,2592;0,9521;0,0638;3,0500;5,9391;0,3507;0,5861;5,4539;206;206/A/NBP/2016;
20161025;0,1132;3,9543;3,0215;0,5098;2,9678;2,8263;2,8425;4,3058;1,3984;3,9800;4,8391;0,1539;3,7860;0,1593;0,5788;3,4515;0,4789;0,4439;0,5738;0,9592;2,2015;1,2845;1,0280;0,6005;0,0820;0,2138;0,2861;1,2658;0,9517;0,0637;3,0406;5,9158;0,3488;0,5835;5,4306;207;207/A/NBP/2016;
20161026;0,1130;3,9517;3,0404;0,5096;2,9614;2,8378;2,8471;4,3178;1,3967;3,9862;4,8268;0,1546;3,7940;0,1598;0,5805;3,4681;0,4777;0,4436;0,5753;0,9616;2,2076;1,2845;1,0293;0,6051;0,0818;0,2128;0,2878;1,2699;0,9508;0,0635;3,0390;5,9148;0,3485;0,5839;5,4497;208;208/A/NBP/2016;
20161027;0,1132;3,9760;3,0266;0,5126;2,9700;2,8383;2,8534;4,3388;1,4008;4,0039;4,8579;0,1557;3,7951;0,1606;0,5833;3,4878;0,4825;0,4439;0,5785;0,9633;2,2184;1,2818;1,0347;0,6076;0,0820;0,2113;0,2853;1,2655;0,9489;0,0630;3,0499;5,9436;0,3477;0,5863;5,4570;209;209/A/NBP/2016;
20161028;0,1132;3,9696;3,0104;0,5119;2,9662;2,8340;2,8466;4,3293;1,4001;3,9927;4,8294;0,1558;3,7730;0,1603;0,5820;3,4801;0,4801;0,4398;0,5767;0,9628;2,2135;1,2729;1,0297;0,6108;0,0818;0,2111;0,2868;1,2541;0,9447;0,0631;3,0418;5,9395;0,3466;0,5855;5,4430;210;210/A/NBP/2016;
